Unnamed: 0,Unnamed: 0.1,pitcher_id,ab_id,sz_top,sz_bot,spin,norm_ht,inning,pfx_x,pfx_z,vx0,vz0,ax,ay,az,start_speed,px,pz,pxold,pitch_count_game,pitch_count_inning,fastball,slider,curveball,swg_strike,call_strike,contact,ball,pitcher_home,same_hand,MLBID,ops,Unnamed: 0.1,temp,wet,cloudy,overcast,dome,sunny,p_throws_left,first_pitch,delta_pfx_x,delta_pfx_z,delta_px,delta_pz,delta_start_speed
1781762.64051,7450.77091596,451634.483187,38.8185171579,3.41514473793,1.58940561858,188.744732314,0.676611273072,4.99844053412,-2.45086706957,5.75137772547,1.07576711364,-2.31801776931,-4.80168402144,28.3002833042,-21.4303982414,90.3124362906,-1.24733088919,3.11960346709,-1.24201390024,35.8643714528,9.0002324204,0.834441703716,0.0879148891505,0.0776434071331,0.0629484401592,0.125342070341,0.262904955053,0.548797037015,0.516505596833,0.355468252124,438396.173671,0.748737915439,7450.77091596,73.4264389447,0.0115010608866,0.320785131093,0.0601743902713,0.129795545026,0.48924493361,0.0,0.0842861319998,-0.418189601566,0.526477015306,-0.920294463264,0.662569573523,1.30524887726
1739173.32142,7289.93932665,450746.775072,36.610243553,3.41140623209,1.59277851003,236.602133098,0.67642389241,4.74656160458,-6.33809952455,4.13889909337,3.40076919047,-0.553512464187,-9.61843281038,24.2798708486,-25.9231062296,83.9981432665,-1.35047084127,3.11706208422,-1.34637428367,41.7598137536,9.15752148997,0.0,0.0,0.0,0.0545845272206,0.114541547278,0.250286532951,0.58058739255,0.516977077364,0.182091690544,437919.815544,0.756353484734,7289.93932665,73.3308739255,0.0131805157593,0.31611747851,0.0627507163324,0.137893982808,0.48323782235,0.0,0.0637535816619,-2.50173017656,-0.865094303775,-0.976417000372,0.691368337655,-3.7753252149
1784031.55799,7464.44165509,453041.22997,39.3174872359,3.40801938516,1.58182516372,181.534184151,0.675169967122,5.05396994353,-1.32043299849,6.22688858658,1.57687623005,-2.56703347155,-2.7115993069,28.2366190254,-20.5977035475,90.2676753144,-0.487408127711,3.11201156033,-0.482734904112,35.5469519566,8.91074166952,0.811398365477,0.113929531473,0.0746721030507,0.121091847228,0.288486171499,0.542360497213,0.0480614840607,0.511871042234,0.456773530102,438281.731188,0.739176007163,7464.44165509,73.277760739,0.0115372819282,0.322033592524,0.0596619098306,0.125999025781,0.492305471865,0.0,0.0891771455375,-0.0346314431544,0.650007886865,-0.318986073166,0.633312580382,1.17682828483
1710140.30673,7195.57102986,451555.908178,37.1872732347,3.40270555401,1.58498939436,218.124026112,0.657464606419,4.79193413341,-4.38573125002,5.04344801133,3.36985183964,-1.02292090312,-6.69379933332,24.0767256404,-24.6128833389,83.8128467764,-0.502051500731,3.09379831521,-0.500899665085,42.6907619313,8.89729277142,0.0,0.0,0.0,0.074518559866,0.33938040748,0.544794864639,0.0413061680156,0.494418085403,0.302958414736,435827.994976,0.747706946556,7195.57102986,72.9910689366,0.0129779514373,0.324309238069,0.0620987998884,0.129221322914,0.484370639129,0.0,0.0735417248116,-1.66752031307,-0.464301894237,-0.310478677928,0.662530203812,-3.70917527212
1786112.5196,7461.78435008,452714.411366,39.2190822164,3.40991996326,1.58094298718,180.736891073,0.672194934633,5.04279093073,-0.999603012108,6.50245696603,2.35601469792,-2.70864320296,-2.07581297605,28.2786850099,-20.1388884716,90.3473090317,0.000597067874161,3.11107523004,0.00552197586538,35.7617353543,8.93148774479,0.808234164266,0.125458265481,0.0663075702535,0.128898910184,0.260244686626,0.582028477181,0.0288279260094,0.513290742829,0.519687669631,438350.853906,0.737618018742,7461.78435008,73.3310367865,0.0112823082383,0.322059376174,0.0598354837363,0.125216084179,0.49288905591,0.0,0.0868846298384,-0.0405677360981,0.889533020309,0.041089505348,0.635338582973,1.32524422732
1683044.8048,7068.8612192,450589.622082,36.817769131,3.40522260052,1.5797482166,187.97751208,0.652815761592,4.75178339818,-0.529650997257,5.58988402584,1.01475842212,-1.23268689528,-0.950214492723,23.9706013278,-23.8485115157,83.5116520752,-0.000630945961476,3.08983132791,0.00386348897536,42.761997406,8.76929312581,0.0,0.0,0.0,0.0865758754864,0.348411154345,0.538910505837,0.026102464332,0.497405966278,0.346952010376,435635.006647,0.755370917413,7068.8612192,72.9580090791,0.011673151751,0.329280155642,0.0630674448768,0.119163424125,0.488488975357,0.0,0.079280155642,-0.311843303516,-0.278055504726,0.0304976923807,0.643059481312,-3.82894941634
1787895.16339,7475.23114391,450716.022504,38.6121644786,3.41302955933,1.58115791454,180.291364732,0.666834934476,4.97436031441,-0.562688012881,6.82003954513,2.91422121743,-2.88085526957,-1.22083895033,28.3286351829,-19.6296990365,90.4584836734,0.485504642915,3.10935755305,0.490260797307,36.2851722552,8.97493519525,0.820992557906,0.123264905092,0.0557425370014,0.11725478719,0.287753992809,0.505382975165,0.0896082448365,0.513953925914,0.518448448867,437365.242652,0.739598050065,7475.23114391,73.3621017644,0.0120411405636,0.321232962622,0.0601220837863,0.12680826156,0.491836692031,0.0,0.0842775315662,-0.0526923361783,1.23136407602,0.416934262843,0.642556103459,1.61924732419
1657993.09155,7011.32005363,444540.153036,35.2555066079,3.4045232714,1.57797567516,156.478289915,0.66155294526,4.57172955373,3.61960478179,5.69506777239,-1.69335214911,-1.14734318032,5.15890959693,23.9389722322,-23.7782744766,83.0190806359,0.492925019776,3.09508557891,0.499318138288,43.6642405669,9.16242099215,0.0,0.0,0.0,0.0877226584945,0.334227159548,0.490327523463,0.0877226584945,0.494541275618,0.268914001149,429317.013599,0.748003041365,7011.32005363,73.020302624,0.0137904615974,0.32216050565,0.0603332694886,0.130817850986,0.486688373875,0.0,0.0733575943306,1.10105801763,-0.237621701909,0.415581514373,0.663758080119,-3.85503351848
1781018.66627,7452.870184,449810.055753,38.5121674279,3.4205593404,1.58524992903,176.689622377,0.662747334688,4.95942040205,0.553334411633,7.06368256085,2.93837371145,-2.90471401652,0.863299539735,28.4415535556,-19.2773083247,90.422814637,1.16253911104,3.11248957966,1.16418489845,36.5194704653,9.06786921628,0.841036360352,0.108500425795,0.0504632138525,0.0594823359397,0.0863590617016,0.223671647183,0.630486955175,0.512438388687,0.45014322211,434708.672731,0.747071177788,7452.870184,73.326636732,0.0119093700808,0.321256225646,0.058785579727,0.127351552218,0.492606642409,0.0,0.075417408583,0.15041593338,1.62685019582,0.989057116493,0.662976782194,1.97845036257
1726845.80151,7257.61554891,444529.446675,34.9112914709,3.41069343585,1.5784600598,129.777077717,0.671608510346,4.53353267834,7.21306574702,5.45736561546,-3.32801401859,-0.800657222493,10.4065101773,24.0180165149,-24.2258959174,82.4880862879,1.27084251931,3.10995096681,1.27266111348,43.2046134131,9.03687882671,0.0,0.0,0.0,0.0615121742845,0.0776021643172,0.238786843229,0.622098818169,0.490246333476,0.114338601737,429993.208031,0.744431505557,7257.61554891,72.9585647159,0.0115335326783,0.327495372348,0.0572404955147,0.135269827709,0.479994304428,0.0,0.0609426171152,2.51754778592,-0.265465453429,1.07634781784,0.701245353946,-3.97635625801
1784501.04737,7458.98353889,451042.268653,38.2657324023,3.42327722309,1.59299414317,191.469136352,0.0815092258996,4.92847820412,-2.4175649817,5.57589299973,0.589400113856,-3.39695672925,-4.63635060972,28.122387891,-21.828584656,90.1169432481,-1.21624716723,2.58485795669,-1.21078129622,35.4166503524,9.02850648221,0.825518794049,0.102910467241,0.0715707387105,0.0561265552945,0.202547202645,0.33648742713,0.404838814931,0.513818193683,0.359436178543,437969.49671,0.750055643187,7458.98353889,73.5555609936,0.0118006612721,0.318944139911,0.0591718872357,0.132885234491,0.488998738362,0.0,0.0749967371443,-0.721759633301,0.409699038487,-0.891405787918,0.234228183748,1.26290481162
1765171.51779,7389.38482483,449447.091759,36.4113722999,3.42150653476,1.59739040661,236.396652316,0.0712324890997,4.72436013796,-6.31466828307,3.9559608869,3.41079838751,-1.6205333762,-9.61399478484,24.3400295479,-26.2000808241,84.0881425849,-1.27451639967,2.5780885183,-1.27001942276,41.9257124705,9.36458522418,0.0,0.0,0.0,0.0828190234162,0.130422944273,0.396396805228,0.390361227083,0.511118170267,0.173851878744,439506.822472,0.75789652597,7389.38482483,73.2993283718,0.0123434380105,0.320475585406,0.0603557814485,0.139226719913,0.479941913233,0.0,0.0512797240879,-2.58273027695,-0.945044418816,-0.893080780363,0.226328671988,-3.62156017426
1795177.16579,7499.22269185,453104.816905,38.9862268207,3.4138112311,1.58558437981,183.125981059,0.0829760096973,5.01424348293,-1.43480115806,5.67725432288,1.48813909021,-3.45150636024,-2.8932128157,27.9031633109,-21.6004387338,89.7834390804,-0.487433914198,2.57925805179,-0.483392899025,35.3866507048,8.86195670763,0.781821846522,0.131428501625,0.0867496518531,0.0779299308593,0.302783953483,0.615462607803,0.00381740001466,0.509723681317,0.439269746647,439303.897724,0.741073172884,7499.22269185,73.3767804354,0.0113911216437,0.320808189392,0.0609012728739,0.127024748968,0.491265788766,0.0,0.0833109379199,-0.180150296089,0.267057640477,-0.314068811483,0.224834116617,0.814058232147
1746605.72172,7326.88385972,451229.415074,36.2654060216,3.41498906994,1.59065325555,217.141811677,0.0595335548288,4.70777174277,-4.20555768104,4.79902051636,3.12407713815,-2.02366577598,-6.45547696752,24.0510516326,-24.9854065588,83.8427761014,-0.493486434373,2.56228874255,-0.490315228324,43.0166297861,9.17910547844,0.0,0.0,0.0,0.117146114129,0.228123114062,0.652652048548,0.00207872326158,0.501575806343,0.269764634882,437051.751693,0.756852451296,7326.88385972,73.2616509086,0.0120029504459,0.314624823979,0.061154697244,0.129819620465,0.494400858312,0.0,0.0588748072152,-1.78194181168,-0.505574831949,-0.296207603273,0.222312733313,-3.634667069
1793421.05123,7493.50774069,453224.167056,39.1423777989,3.41338307014,1.58240234436,178.467466449,0.0822434228611,5.03428495493,-0.910591317003,5.75527950173,2.39469531621,-3.49278600651,-1.96643094633,27.820822009,-21.4728189111,89.6940923235,0.00224245311029,2.5770054902,0.00700539855153,35.2299284623,8.85010852473,0.758565701756,0.154863679653,0.086570618591,0.0830380279507,0.270962990853,0.644891586011,0.00110739518505,0.510304312197,0.520204425151,438395.714325,0.737225554445,7493.50774069,73.3663872339,0.0112123762486,0.322512236717,0.0598214878962,0.127920754801,0.489745520586,0.0,0.0850313392837,0.154304169877,0.296995686786,0.0413476938118,0.21846282969,0.694709973201
1717825.22768,7204.36135225,449823.88369,35.994918484,3.41362919049,1.58548895476,190.678427427,0.0568873784041,4.67379490437,-0.776132233731,5.20356106282,1.15108237614,-2.11954549845,-1.34493076513,23.9314003904,-24.4377418289,83.4942670619,-0.00252510813769,2.55574279654,0.00112788481897,43.3770908321,9.22175171148,0.0,0.0,0.0,0.120191968382,0.223939586421,0.654809796034,0.00105864916367,0.501093937469,0.308843249347,434125.38796,0.755060919243,7204.36135225,73.2360787635,0.0139035923495,0.31837109182,0.0612604982709,0.130707883407,0.489660526502,0.0,0.0624603006564,-0.390192865086,-0.364247661458,0.0467287509933,0.219279446451,-3.78077281389
1788312.3711,7475.29140905,450136.498679,38.6835340059,3.41673124634,1.58185947934,176.608105926,0.0773815811915,4.98048812236,-0.483471360385,6.11180258012,3.21022566553,-3.68307833336,-1.17098303273,27.8651347116,-20.9192856838,89.8597421412,0.487980007465,2.57403542919,0.493009912138,35.7108428246,8.92293524243,0.767985681744,0.161275626424,0.0707386918321,0.0831174747803,0.332762772535,0.564367068012,0.019752684673,0.511148714611,0.54864301985,436404.248103,0.738820329271,7475.29140905,73.4376570127,0.0110445818418,0.323013342011,0.0606898795965,0.129170191995,0.487126586398,0.0,0.0807224210869,0.304254087666,0.650056647678,0.406370366915,0.220471196887,0.982314806378
1713451.49053,7189.03806048,450342.008255,34.9854014599,3.41343387209,1.58141866528,160.642647221,0.0606473390553,4.54814042405,3.19350764587,5.42043383099,-1.29953278193,-2.1308843584,4.52681256482,23.9255471814,-24.1561923922,83.1855344108,0.487917661501,2.55617010763,0.49257942301,44.3967674661,9.15189433438,0.0,0.0,0.0,0.121133124783,0.250173792145,0.613225582204,0.015467500869,0.493222106361,0.261035801182,430761.568474,0.753360177631,7189.03806048,72.9487313173,0.0119047619048,0.313781717066,0.0611748348975,0.128779979145,0.496263468891,0.0,0.0580465762948,1.03865249614,-0.334320683965,0.37966838709,0.213727302808,-3.8053119569
1778023.71395,7445.30560642,447378.812993,38.4941577183,3.42568886941,1.58705214605,174.342340681,0.0695221520166,4.95713332506,0.141719880403,6.50024575993,4.08947444679,-3.81657653713,-0.0231368632932,28.0022746724,-20.325596037,90.0580460555,1.15647019453,2.57392627692,1.15844035131,35.8314660791,9.03734249891,0.788521817392,0.15778815716,0.0536900254485,0.0671202904848,0.152620880144,0.266200111725,0.514058717646,0.513965613556,0.525254484514,434547.172786,0.745882983701,7445.30560642,73.4289770964,0.0117621500838,0.322062565949,0.0601995531004,0.128219849792,0.489518031159,0.0,0.0710073862578,0.547640265476,1.21482236459,0.966139342299,0.222021043683,1.50047382223
1749248.66667,7343.88937559,445835.187495,34.7741990896,3.41694485957,1.57977797818,135.727460719,0.080214138093,4.53474190501,6.50942230565,5.29639985352,-2.72584940424,-1.86408440577,9.38585261745,24.0667990334,-24.4168352576,82.7619531049,1.20473864942,2.57612916865,1.20582513098,43.8052048441,9.20200979129,0.0,0.0,0.0,0.100060121962,0.104612213347,0.365197973031,0.43012969166,0.498411062441,0.156746542987,431485.182599,0.748252060163,7343.88937559,72.5678089839,0.0122820578889,0.313321308941,0.0580606372928,0.126857339174,0.501760714592,0.0,0.0511895559564,2.47889609552,-0.346233351094,1.02495830886,0.250493324307,-3.81420166624
1808629.44417,7545.33410485,452268.987169,38.4674297934,3.42771777729,2.14020566684e+33,193.622272195,-0.50792011146,4.9460737759,-2.15087027036,5.08140156253,-0.337382152258,-4.27001778593,-4.02258250329,27.7305310761,-22.7499152101,89.4761881191,-1.20307579056,2.05123982298,-1.19755975974,34.7278279191,9.07764395107,0.780125161169,0.138035787289,0.0818390515425,0.0709644957389,0.217522563603,0.291342495047,0.420170445611,0.512167049278,0.376081008837,438839.309073,0.754337398518,7545.33410485,73.5995660241,0.0107990817321,0.320513223686,0.0605050473285,0.133935029403,0.485046699582,0.0,0.0652473348218,-1.1239847444,0.0380751815548,-0.889277382654,-0.19627089921,0.892003899494
1775865.51945,7433.92151739,451035.851465,36.6567755532,3.42398984194,1.59825449947,233.401672669,-0.521348859044,4.75178082192,-5.95066141339,3.88991977567,3.07599078405,-2.74825713117,-9.09620573365,24.4270441761,-26.2962717341,84.1804771338,-1.21152070289,2.04226461062,-1.20473943098,41.4172391992,9.62356164384,0.0,0.0,0.0,0.139135932561,0.11751317176,0.400042149631,0.343266596417,0.514183350896,0.174246575342,439058.190769,0.761274282852,7433.92151739,73.1829293994,0.0124762908325,0.318103266596,0.0619599578504,0.147987355111,0.471949420443,0.0,0.0386933614331,-2.67384197022,-1.00222009692,-0.858606198644,-0.23832567914,-3.56347987355
1811582.99219,7565.7508542,454094.949707,38.9424540932,3.4176724812,1.58811860851,184.800084332,-0.507357143349,5.00207138623,-1.51866105132,4.95097878003,1.33518191319,-4.26155680622,-3.00751019372,27.5131440997,-22.8690989404,89.1601964154,-0.486680919822,2.04474531714,-0.482985826656,35.0840410015,8.9686494695,0.737446800008,0.153195995764,0.109357204228,0.0718191566594,0.344935760385,0.553239954443,0.0299918077008,0.505664675205,0.414703512032,439532.472056,0.743288395942,7565.7508542,73.4122524827,0.0112094631047,0.325014486383,0.0603832397546,0.130790390366,0.483811883496,0.0,0.0761084580494,-0.34608109467,-0.276167956687,-0.30246563369,-0.209124130154,0.291741762743
1772125.0026,7430.40909952,451193.702822,36.0910898589,3.41936407537,1.59212423066,215.594286693,-0.537551275118,4.68894991005,-3.91407808068,4.55502339885,2.79373635284,-3.05895755687,-6.05515935685,24.1089403556,-25.3416335116,83.9601448726,-0.486911147036,2.02318287924,-0.483550468706,43.1173184358,9.50752769624,0.0,0.0,0.0,0.187908342013,0.189233974055,0.601126787236,0.0217308966954,0.509894896317,0.239229239655,438523.872077,0.75920050409,7430.40909952,73.1288703721,0.0121200643878,0.324732506391,0.0610737619544,0.135498532336,0.478695199318,0.0,0.0466811854938,-1.67734417532,-0.650146192104,-0.282643069372,-0.242725511284,-3.6625437932
1813877.9702,7570.36239797,454564.053606,39.2995204306,3.41520321531,1.58301100816,175.91772805,-0.504086488303,5.04351099334,-0.797149897751,4.92885224446,2.37699203399,-4.2415062242,-1.80608274825,27.3601600464,-22.9141610162,88.9934235564,0.0027254715982,2.04411948392,0.00725181246406,35.0742117337,8.91186949073,0.705713930039,0.181465739539,0.112820330423,0.0759604725744,0.320742413734,0.584037274813,0.0192598388789,0.507430658059,0.491407468004,439316.410758,0.73940308114,7570.36239797,73.3834836063,0.0111445051069,0.322307386791,0.0606664176937,0.128677538487,0.488348657028,0.0,0.0788473736314,0.321222546383,-0.324898122197,0.0461298712802,-0.201790652974,0.0757244817509
1758152.43617,7370.19277275,452720.11547,35.954264353,3.41769448034,1.58736611593,193.887695845,-0.538243348652,4.66388222263,-1.06418346711,4.90535536105,1.35193223556,-3.13190320435,-1.79249104566,23.9903645922,-24.8680562514,83.6685979324,-0.00181848065712,2.01761260976,0.00210540889791,43.9627099871,9.4522798597,0.0,0.0,0.0,0.197157098025,0.199741554366,0.590640575965,0.0124607716448,0.501338379177,0.265645191065,436259.643714,0.754951851116,7370.19277275,73.0969171128,0.0121838656083,0.32227247554,0.0624423112424,0.129776629131,0.485508584087,0.0,0.050212294628,-0.543138411243,-0.503582754159,0.0710745509944,-0.235952332824,-3.75206018091
1812144.37519,7561.67819528,451301.090959,39.0811951932,3.41975062139,1.58283585977,170.639229842,-0.507767073845,5.02073294404,-0.284524508653,5.17883739787,3.45962820643,-4.37586297506,-0.928716645936,27.3427904893,-22.5595836976,89.0765827097,0.489737520821,2.04165147774,0.495445082223,35.2576505757,8.97501176502,0.696668014396,0.206123111797,0.0972088738061,0.0881481530579,0.367671719548,0.484645823253,0.0595343041406,0.507121978379,0.56761736848,437655.308615,0.740225575552,7561.67819528,73.3979890105,0.0114402370237,0.318576797396,0.0609527344553,0.130568498916,0.489901969232,0.0,0.0744874760557,0.743875061125,-0.0603308165233,0.402007616412,-0.201406857939,0.248730968841
1755061.50622,7344.16220319,450061.679541,35.0436023562,3.41925280865,1.58353998907,168.711200261,-0.532669098583,4.55948260157,2.22574128026,5.13578047657,-0.459520731742,-3.13787656523,3.10139290812,23.9190330363,-24.575391694,83.3336819093,0.481887991692,2.02029724388,0.487110645533,43.9179571264,9.43414100929,0.0,0.0,0.0,0.181939636849,0.228153276249,0.541993077063,0.0479140098379,0.50361328718,0.26586506346,435215.392664,0.752687092483,7344.16220319,72.9341106455,0.0119633205806,0.318576547033,0.060788243153,0.125098682213,0.495536527601,0.0,0.0511932956823,0.823544519576,-0.372577011729,0.422629583871,-0.223513004467,-3.7043511265
1793073.35588,7495.07530532,446458.727508,38.8741741911,3.42693277317,1.58605625361,168.536970964,-0.516046543899,4.99418940429,-0.0545825605933,5.50444994115,5.20530359761,-4.4796805934,-0.537505577393,27.3046495873,-22.117256893,89.2052212252,1.17484359043,2.03811710962,1.1789790889,35.4066923976,9.17213449592,0.68962262822,0.237213167866,0.0731642039132,0.097181332845,0.13067149357,0.203652575679,0.568494597907,0.50959276528,0.613197447564,435920.825999,0.74770187205,7495.07530532,73.48430787,0.0112690341029,0.322745136707,0.0607893958389,0.129319209477,0.487146257976,0.0,0.0638109056078,1.1458944089,0.431192534537,0.971197643459,-0.22452962425,0.588956557874
1777404.52928,7429.90436404,449722.424319,35.3215218202,3.42152763894,1.58293964938,146.974370426,-0.522407253981,4.58903394256,5.08766182197,5.07218681797,-1.49876123387,-2.93832771777,7.30672271381,24.045014311,-24.7212397566,82.9673569564,1.16155558016,2.02975820886,1.16265274151,43.1123461395,9.48422230511,0.0,0.0,0.0,0.146214099217,0.0847444983215,0.330697500932,0.438343901529,0.498694516971,0.222752704215,432712.385677,0.751743365276,7429.90436404,72.7386795972,0.0114882506527,0.321596419247,0.0561730697501,0.118761656098,0.503468854905,0.0,0.0422976501305,2.05539788067,-0.345848112949,1.00410792984,-0.225233128863,-3.67631704588
