Unnamed: 0,Unnamed: 0.1,pitcher_id,ab_id,sz_top,sz_bot,spin,norm_ht,inning,pfx_x,pfx_z,vx0,vz0,ax,ay,az,start_speed,px,pz,pxold,pitch_count_game,pitch_count_inning,fastball,slider,changeup,swg_strike,call_strike,contact,ball,pitcher_home,same_hand,MLBID,ops,Unnamed: 0.1,temp,wet,cloudy,overcast,dome,sunny,p_throws_left,first_pitch,delta_pfx_x,delta_pfx_z,delta_px,delta_pz,delta_start_speed
1782223.56714,7450.48593621,451744.204617,38.7322076462,3.41513831643,1.58988124074,202.642783402,0.67509053457,4.98703488754,-3.4319428983,6.4759105322,1.45871426289,-2.60164052763,-6.15811331447,28.4061142247,-20.507040736,90.6579632509,-1.25617599793,3.11805750564,-1.25122171364,35.8823503646,9.02080550141,0.812487680953,0.0856018630049,0.101910456042,0.0655190790098,0.119219173182,0.273362388034,0.541892059599,0.516487447347,0.341619033019,438166.544272,0.749088022249,7450.48593621,73.3940415964,0.0116948818467,0.321017936532,0.0603651548002,0.130081834972,0.488535073695,0.0,0.0815867662411,-1.15357301779,1.13651512972,-0.922382662598,0.666861178599,1.61493411591
1718254.91474,7237.73773658,448986.513326,36.9833912708,3.41019013132,1.58766106605,69.4218839843,0.696474105074,4.80977211278,5.28618827764,-6.00594934757,-0.855501750136,3.81214738726,6.64732532133,21.480855449,-39.7002403312,77.2302761684,-1.26936682981,3.13662671276,-1.26089735419,43.5736770954,8.94013132484,0.0,0.0,0.0,0.0176709154114,0.191772885284,0.107570490537,0.682985708768,0.517381228273,0.30494399382,440791.438683,0.754372780848,7237.73773658,73.7261490923,0.0112012359985,0.311413673233,0.061123986095,0.136925453843,0.490536886829,0.0,0.092313634608,6.50038900772,-9.41859701334,-0.968326793187,0.644623823141,-9.63975183469
1784808.62144,7465.95443114,452924.128451,39.337716181,3.4074869608,1.58196754324,190.373696238,0.674423745562,5.05435277823,-1.92675389747,7.03782721487,1.8091241243,-2.92226833336,-3.56889872957,28.4582165895,-19.4600836293,90.8047815866,-0.487830828792,3.11066790966,-0.483485821807,35.475315729,8.91355493594,0.819619849471,0.115083921054,0.0652962294753,0.124396333352,0.270998487416,0.560722030871,0.0438831483608,0.510852331748,0.446485521112,438050.193128,0.738597543523,7465.95443114,73.2613671569,0.0117088549924,0.322189419204,0.0597652761832,0.125280192444,0.492765112168,0.0,0.0869279973758,-0.502426877085,1.317904726,-0.315210873881,0.636980636778,1.64879940955
1709764.30599,7211.63324475,453307.913626,37.2052428123,3.41047801401,1.58267673351,96.0185661221,0.669736072046,4.82205846823,4.06436599993,-5.54863761079,0.0499598028118,3.47919941182,5.20682749315,21.6976914735,-39.1555694482,77.5592232423,-0.494480446889,3.11405845241,-0.488504228074,42.6808407828,8.86180236772,0.0,0.0,0.0,0.0369654505919,0.564387533221,0.301038898285,0.0976081179029,0.51026818072,0.460014496255,439227.237618,0.75422997941,7211.63324475,73.2469195458,0.0105097849722,0.321937666103,0.0604010630587,0.138318434404,0.479342836434,0.0,0.105460256101,4.75365027349,-9.16929030103,-0.361671386833,0.609975901506,-9.31000966417
1787187.93455,7464.13203021,452677.383825,39.2601273173,3.40967460351,1.58072038517,184.77799342,0.671572472731,5.0462054877,-1.22987456494,7.24315287237,2.41426549209,-3.03850818097,-2.40284663273,28.4935856807,-19.0847710085,90.8542626703,0.00114771459546,3.11001206191,0.00609292804286,35.6762988141,8.92250769244,0.820374153408,0.127342697058,0.0522831495342,0.13247946564,0.245793529028,0.595560001017,0.0261670043145,0.513007213515,0.51107456791,438276.218516,0.737932252138,7464.13203021,73.3170301679,0.011375484221,0.323116306273,0.0604290812305,0.123943614217,0.492510998279,0.0,0.0855365210684,-0.259286817446,1.49309678042,0.041359250298,0.636973165062,1.75857441957
1690068.23829,7121.66939547,451613.976826,36.7438287154,3.40991649874,1.58332229219,126.318652184,0.666389261911,4.76599496222,2.78685667679,-5.211758154,0.448597865456,3.33907210633,3.65766725383,21.7390455912,-38.6827618226,77.5048438287,-0.00853842771647,3.11036902673,-0.00424962216625,42.4691435768,8.93891687657,0.0,0.0,0.0,0.0428211586902,0.543450881612,0.347481108312,0.0662468513854,0.50516372796,0.513476070529,437350.049748,0.74674003669,7121.66939547,73.2493702771,0.010201511335,0.311964735516,0.0535264483627,0.139420654912,0.495088161209,0.0,0.101007556675,2.99843962964,-8.98526716787,0.0288536207937,0.617049659574,-9.11711460957
1785315.42186,7465.46731896,450535.140017,38.4868878192,3.41280091042,1.58112858937,179.686775682,0.666529289417,4.95920887401,-0.430395215527,7.41170765757,2.79362459291,-3.13412562983,-1.03344168125,28.4630072137,-18.8213484221,90.7969364797,0.48662450783,3.10849157879,0.491686239012,36.3747069904,8.98815403935,0.8219547928,0.123409376308,0.0546358308916,0.119976977815,0.277961490163,0.516314357472,0.08574717455,0.512704060276,0.505818334031,436972.767005,0.739570580324,7465.46731896,73.337683131,0.0120447886145,0.321326915027,0.0602762662202,0.126820845542,0.491575973211,0.0,0.0826705734617,-0.0294817329875,1.71512252187,0.418357096742,0.646067355805,1.93616042277
1706946.61354,7196.01706357,447911.018939,37.5707856741,3.40879898744,1.578567973,167.811797129,0.667140611592,4.85167822989,1.1612667904,-4.88318236565,0.564338017094,3.35450611143,1.66702606591,21.6233995694,-38.1756763634,77.1107106694,0.472702748352,3.11090237267,0.473585974123,41.9049315582,8.92162010126,0.0,0.0,0.0,0.0395649728108,0.508719294956,0.294768423026,0.156947309207,0.517344834052,0.500468779299,436518.658916,0.748318745361,7196.01706357,73.4650290643,0.0136883555222,0.320457528596,0.0575660978811,0.13050815676,0.491468216764,0.0,0.102381398837,0.660925769262,-8.87505479358,0.390114704024,0.600396014559,-9.41871179449
1781675.87882,7454.95189421,449676.653534,38.2588384152,3.42012145533,1.58480626194,170.232417043,0.662487485503,4.92987570397,1.22391415197,7.49558682008,2.49048714793,-3.03742960325,1.80407976168,28.3931527983,-18.8067556002,90.4141960454,1.17082844341,3.11150181302,1.17276716203,36.853090034,9.07363485251,0.808569231151,0.104311906121,0.0871188627286,0.0612176545017,0.0838564021138,0.23059270102,0.624333242365,0.510941027613,0.423908998437,434411.831047,0.746668728529,7454.95189421,73.3114471432,0.0119086014836,0.32192919344,0.0588855533778,0.128774158335,0.490411094847,0.0,0.0732006847446,0.497845651207,1.95387642733,0.994897154097,0.667562709316,2.02144379388
1670193.66965,7059.34211199,443077.34518,37.2677064689,3.4118688315,1.58220225006,225.545247443,0.684015429507,4.80363078497,-1.3098264216,-4.72325015756,0.917684988162,3.60909963034,-1.39138941561,21.4958307241,-37.8625980201,76.3520352851,1.18615930944,3.12829094539,1.18207747379,41.6474047558,8.89337765277,0.0,0.0,0.0,0.0273587317822,0.122219381232,0.108156481718,0.742265405267,0.503451802608,0.38788033751,432359.628228,0.750626438978,7059.34211199,72.9787778062,0.0112503196114,0.318588596267,0.0539503963181,0.112247507031,0.515213500384,0.0,0.0951163385323,-2.76017784636,-8.5118932027,1.0254298611,0.637170147171,-9.6008079775
1786822.50706,7467.70853846,451042.280137,38.1453754092,3.42338267199,1.59354035785,203.40530006,0.0796654958587,4.91517044246,-3.3183797309,6.16839169271,1.03133861147,-3.61059590337,-5.88798304663,28.1293296001,-21.1235005637,90.2989313821,-1.22440488751,2.58345811514,-1.21930892339,35.6261211955,9.06031240435,0.787511088746,0.0981723671036,0.11431654415,0.060836363825,0.18745298631,0.35136929805,0.400341351815,0.513573662995,0.342399734389,438062.749786,0.750516559303,7467.70853846,73.5175111406,0.0118539346244,0.31915875972,0.0594408678014,0.132904136167,0.488496236311,0.0,0.0721455881056,-1.32473661758,0.910000763191,-0.89114346833,0.235730992666,1.42607907119
1718135.49404,7214.6605881,448371.230606,36.9237140035,3.41876802675,1.59235483626,91.8697150935,0.0913067155854,4.7816275359,4.25116726901,-5.81447624213,-1.15948357717,2.70645434359,5.36145019524,21.6877588265,-39.4749956015,77.3571810653,-1.19432741741,2.59402643274,-1.18506595244,43.2470177038,9.12537041258,0.0,0.0,0.0,0.0318364865892,0.302864523972,0.218828356508,0.446470632931,0.512878960565,0.29822961781,439177.669934,0.756433131198,7214.6605881,73.6838386141,0.0119291847124,0.318364865892,0.0572144973786,0.143226198617,0.481194438113,0.0,0.0770458171871,4.99386253202,-9.18628821053,-0.898052368285,0.198990770435,-9.30529139123
1797756.44258,7508.26220855,453242.595564,38.9068805721,3.41355514066,1.5858139071,192.552835917,0.0815632969307,5.00552805381,-2.11149227454,6.56334718953,1.78187449765,-3.83181708118,-3.85487493509,28.0732452833,-20.3951512048,90.2975975163,-0.487892462438,2.57771542871,-0.484186232774,35.410912585,8.86823892869,0.778446063466,0.130861014145,0.0906929223883,0.084270892881,0.279844800954,0.632454358588,0.00342386611042,0.509140445407,0.426402082294,439112.595169,0.741575031914,7508.26220855,73.3549752484,0.0113845068538,0.319933833635,0.0612221316759,0.126166121362,0.492677913327,0.0,0.0808044564993,-0.676698066016,1.00748066567,-0.310347894874,0.22847745151,1.27121197563
1714316.30923,7213.61451806,449540.544322,37.0480180244,3.41801281419,1.58824931353,109.70364988,0.0747172391277,4.79335351686,3.49026643463,-5.5035451696,-0.19483942686,2.45072554282,4.50000718325,21.8893774551,-39.1087309769,77.5931810181,-0.488480194009,2.57930004118,-0.481476519045,43.1171583468,9.12222769837,0.0,0.0,0.0,0.0456945715694,0.4899669084,0.457790607618,0.00654791241287,0.50792086179,0.41026543688,439153.956911,0.751831019202,7213.61451806,73.5083433078,0.0121101175808,0.324438498909,0.0574526508484,0.139900021122,0.478208829121,0.0,0.0866718298951,3.88672424648,-9.11638161789,-0.338393320644,0.180006297215,-9.1497141449
1794398.44161,7494.40584354,453319.052747,39.0848675323,3.41333787359,1.58251886814,184.437899591,0.0813696214777,5.02709642845,-1.24719258757,6.66952998996,2.45777259688,-3.88915741545,-2.44077804072,28.0218223337,-20.1991335198,90.2488154942,0.00274079638947,2.57573610421,0.0076188413402,35.230554098,8.85887416405,0.764773526555,0.156131027476,0.079095445969,0.0885630072905,0.25362569639,0.656739496924,0.00107179939488,0.509958802711,0.507268139647,437989.926079,0.737721503206,7494.40584354,73.3639707935,0.0114269445902,0.322399490895,0.060115665018,0.127354330181,0.490130513905,0.0,0.0832542509127,-0.175429481978,1.05163531259,0.0417230180585,0.222923442556,1.19061086983
1713714.94429,7221.18285897,449055.555101,36.9489606652,3.41412395267,1.58386447074,121.127246039,0.0692764409815,4.78995842661,3.06786913446,-5.2197318524,0.544980595963,2.29311909186,4.03162635226,21.9931270245,-38.7529881749,77.7198471378,-0.00778785029026,2.5722804606,-0.00534953629677,42.6060121522,9.0864726575,0.0,0.0,0.0,0.053405820275,0.426990725935,0.518132395267,0.00147105852255,0.505916213623,0.47687879757,439175.109306,0.747706271729,7221.18285897,73.2759833706,0.0111928365846,0.320051167253,0.0577550367765,0.136936360729,0.485257435241,0.0,0.0849376399105,3.43878440254,-8.94852975536,0.041923924339,0.168095408853,-9.0429178126
1786874.40517,7467.29423355,450347.126846,38.468192807,3.41647374084,1.58177104006,178.058322528,0.0770259481149,4.95542131973,-0.415191913233,6.83314048114,3.01881725161,-3.98422400137,-1.06000737575,27.978188039,-19.9394124938,90.219201304,0.488988142384,2.573045701,0.494185068281,35.902190046,8.92757098691,0.764805008782,0.160607690762,0.0745873004556,0.087258326906,0.318402478466,0.57525163816,0.0190875564687,0.509861364064,0.529584092191,436040.936049,0.739207000803,7467.29423355,73.4016942232,0.0111479107389,0.322440355437,0.0608662963659,0.129270395168,0.48742295303,0.0,0.0787742483262,0.205805149178,1.2284857234,0.404477814472,0.223275494676,1.32371737454
1729462.73558,7285.73143803,447364.154844,37.8248228908,3.41689539056,1.58264817371,139.117723363,0.0647118427842,4.87855368479,2.44043210656,-4.85983924294,1.15243861634,2.23523174443,3.28645634502,22.08910581,-38.2561130839,77.6905106266,0.473603192138,2.56916930095,0.475872389364,42.1911859417,9.09954917656,0.0,0.0,0.0,0.0645873585426,0.449167356703,0.461588002576,0.0246572821787,0.510442543012,0.514674763088,435587.16248,0.748726062177,7285.73143803,73.4304903855,0.0104885454044,0.321372711381,0.0586990523507,0.1273346214,0.492593614868,0.0,0.0843683871561,2.47934334657,-8.60318265652,0.404963948666,0.173522900394,-8.93310240132
1779644.29721,7450.95614882,447418.959487,38.1839594045,3.42536612255,1.5866011032,171.707580771,0.0705364744305,4.92245398957,0.618472164958,6.95729201198,3.59813739167,-3.96157764771,0.675771979884,27.967797757,-19.7902923098,90.0770666337,1.16184146981,2.57418775744,1.1639961081,36.2310363668,9.04800502953,0.760648449604,0.152210521589,0.0871410288075,0.070338520032,0.146320288,0.276489211218,0.50685198075,0.512899387027,0.492960908907,434278.878401,0.745885917636,7450.95614882,73.3686373128,0.0118403424868,0.32170255443,0.0597480746346,0.128252913308,0.490296457627,0.0,0.0690886229427,0.654071675807,1.56896295471,0.971091731684,0.227094037534,1.5923501059
1698319.14379,7165.57095376,444006.494364,38.224566474,3.41720852601,1.58352196532,160.244054401,0.0679270886999,4.91604046243,1.65036292166,-4.34986763184,2.10930387933,2.26819358864,2.31312832147,22.0464585267,-37.5447816645,77.415015896,1.13397426368,2.57258402195,1.13089566474,41.5325144509,9.10852601156,0.0,0.0,0.0,0.0604046242775,0.193497109827,0.234104046243,0.511994219653,0.50838150289,0.528757225434,434575.544075,0.749812340815,7165.57095376,73.1450867052,0.0111271676301,0.314306358382,0.0653179190751,0.125289017341,0.495086705202,0.0,0.074710982659,1.74203397407,-8.24940452605,0.969482626925,0.171976965917,-9.21548699422
1809237.66679,7548.94333797,452327.887701,38.2679838311,3.42768250171,2.0051028826e+33,203.469446653,-0.509740082792,4.92474132039,-3.01982559156,5.73322390652,0.270632692189,-4.50532303629,-5.26170452269,27.710202003,-21.9850362087,89.6576604521,-1.20658300193,2.0499720375,-1.20119415702,35.0934369623,9.12598109694,0.730878921442,0.129322129776,0.139798948783,0.0797428524289,0.203885497443,0.307946590614,0.40841916704,0.512715959177,0.351821953002,438790.556432,0.755212564738,7548.94333797,73.5332276616,0.0110189266269,0.320415065878,0.0610224621114,0.135043722158,0.483518749853,0.0,0.0618179461192,-1.58269963104,0.599228978986,-0.885293081521,-0.196083793549,1.03291648007
1740957.72894,7295.12050415,449252.384338,37.7672917307,3.42138064863,1.59200791577,137.721718339,-0.50866813956,4.8700430372,2.25418850469,-5.59238968761,-2.04370787525,1.5735846551,2.88774707924,21.9723678141,-39.1919221339,77.4535897633,-1.1727310101,2.05141015998,-1.16324923148,42.1563172456,9.44259145404,0.0,0.0,0.0,0.0807715954504,0.213034122349,0.27297878881,0.433215493391,0.508684291423,0.324469720258,439874.252306,0.755571249735,7295.12050415,73.7051183523,0.010989855518,0.317399323701,0.0564094681832,0.145096833692,0.481094374424,0.0,0.061558561328,2.03288762719,-9.17751766629,-0.885319031595,-0.275390402845,-9.06959652628
1813275.72678,7573.76088838,454193.591815,38.7804564594,3.41786649789,1.58847449045,195.168230068,-0.510456659426,4.98419054016,-2.29410411104,6.00496120625,1.72627910886,-4.69390182013,-4.11650990637,27.6181259419,-21.4826352459,89.6634796311,-0.487034508363,2.04221143059,-0.483799979334,35.3230670869,9.00301593862,0.71504869417,0.148543049779,0.136408256051,0.0852535455039,0.322221074113,0.564064477797,0.0284479863605,0.506361240991,0.396037302059,439459.4969,0.744237232051,7573.76088838,73.3689132288,0.0113921107695,0.325792410426,0.0609710418227,0.129536824159,0.483699723593,0.0,0.0730477125365,-0.86369978455,0.628816199874,-0.296855422591,-0.204908430373,0.755298752293
1744858.98642,7316.10140691,449432.40782,36.8021194957,3.41801888057,1.58991534198,126.635152476,-0.516969116301,4.76789085815,2.71282117321,-5.49827052661,-0.476832660876,1.36286201821,3.53061672516,22.1437915292,-39.1252935637,77.724306596,-0.483642476255,2.04090314136,-0.476034106827,43.1641391071,9.33777940191,0.0,0.0,0.0,0.0944637310433,0.358852548876,0.512759607771,0.0339241123089,0.504537426153,0.365003958828,438923.18503,0.754810045849,7316.10140691,73.4564224374,0.01065838358,0.317315305439,0.0557281198611,0.148669224679,0.478287350021,0.0,0.0671173640295,2.82288227864,-9.29197495023,-0.32987383905,-0.29210751459,-9.166899933
1812490.9479,7563.18643079,454721.681543,39.1378050418,3.41522827426,1.58337482271,184.759900492,-0.507373032013,5.02501619691,-1.27102115748,6.06202120553,2.43781209875,-4.71268217843,-2.4674098255,27.5052934747,-21.3860068527,89.549699292,0.00304978790772,2.04100869031,0.00744360849593,35.3564603774,8.93947901406,0.694856095582,0.178673779687,0.126470124731,0.0882162389321,0.305120557524,0.588534340363,0.0181288631814,0.506977802941,0.468636366289,438861.956843,0.739825319971,7563.18643079,73.3612173071,0.0111656520496,0.323167706576,0.061198045865,0.127707510112,0.487926737447,0.0,0.076175078358,-0.162704543022,0.617035888358,0.0503637463396,-0.196631892878,0.604537352112
1762920.43937,7407.06772804,451045.732451,36.9467213115,3.41781394493,1.58469419924,116.778000219,-0.513388222368,4.77779529214,3.16469361196,-5.2988608388,0.66244618551,1.2633794051,4.16275982371,22.2171223714,-38.8953572448,77.9234105717,-0.00536737972917,2.04194515695,-0.000333963850357,42.6529529214,9.27858343842,0.0,0.0,0.0,0.103614964271,0.323612862547,0.551071878941,0.0217002942413,0.504571248424,0.439365279529,439927.334805,0.753304352225,7407.06772804,73.2576712905,0.0121374527112,0.314522908785,0.0579024800336,0.138661202186,0.488913408995,0.0,0.0703026481715,3.69353082039,-9.007766486,0.0364154818304,-0.287123801745,-9.0426770702
1812852.53752,7561.4699421,451583.250655,38.8098014043,3.41948452892,1.58258835936,176.017053179,-0.508501748688,4.98997196604,-0.374766930367,6.1529410063,3.20320048907,-4.7716207194,-1.02369427961,27.4531656488,-21.243415446,89.5159721494,0.490139139188,2.04038652656,0.49606266375,35.503766244,8.99096101446,0.68844974848,0.203691574093,0.107858677426,0.0942346992245,0.358127226996,0.489998166003,0.0576399077761,0.506870939006,0.538723538042,437464.637242,0.74040267978,7561.4699421,73.3365843115,0.0115214315657,0.318656990149,0.0610852022637,0.129715992454,0.490541815133,0.0,0.0723773841962,0.430861358612,0.739433226198,0.403117886121,-0.194572256266,0.707557639908
1740679.75215,7319.6189145,446972.216487,37.3729714987,3.42196168008,1.58620291831,112.491683972,-0.528079181018,4.8230601391,3.47342160848,-5.00985511733,1.72859772099,1.13395896376,4.58500484018,22.3495946398,-38.5241513772,78.0544354289,0.476743243204,2.0308429722,0.479658189009,42.4194054275,9.32449202236,0.0,0.0,0.0,0.130096822583,0.310377744443,0.493317878085,0.0662075548889,0.505795717987,0.529592254193,436900.643666,0.752373737463,7319.6189145,73.5163643802,0.0111823264694,0.317741715533,0.0593890631392,0.133301513705,0.489567707623,0.0,0.0702986499386,4.09177803141,-8.73640704909,0.413604155416,-0.297375371611,-8.96614618846
1797005.3263,7506.25133966,446949.705301,38.609555928,3.42702015876,1.58597981365,171.015223179,-0.515451534258,4.96383423334,0.134716915138,6.17147491162,4.72703052409,-4.73003323914,-0.223849356778,27.3449119964,-21.2417842195,89.4117516673,1.17632502762,2.03829067234,1.18043912717,35.7358326609,9.17859433513,0.675273622577,0.232277463983,0.0924489134408,0.0992765467348,0.128221573942,0.212104911068,0.560396968255,0.508451782426,0.5754315547,435697.582135,0.747956390472,7506.25133966,73.4198787578,0.0112414568376,0.322898778612,0.0604900723453,0.128200884144,0.488410264898,0.0,0.0626142249257,0.953953003279,0.974549402889,0.974874457931,-0.218832933953,0.873456644529
1717970.12149,7254.9780516,443817.080092,37.9833461687,3.41873806315,1.58310146323,106.119686296,-0.532559936426,4.89507123604,3.9388282275,-4.36390208614,3.23005603515,1.00383101404,5.20681882679,22.5363188265,-37.697643153,78.2728686946,1.13701795613,2.0249078792,1.13753138236,40.75606469,9.48469387755,0.0,0.0,0.0,0.131209087409,0.105602618406,0.249614940316,0.51357335387,0.511455525606,0.636503658067,434896.662977,0.749364492385,7254.9780516,73.4214478244,0.0119368502118,0.319118213323,0.0590103966115,0.13130535233,0.490566037736,0.0,0.0527531767424,4.99872516677,-8.15587258231,0.962343962983,-0.304953659251,-8.88622834039
